,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13,PC14,PC15,PC16,PC17,PC18,grupo_kmean_tfid,grupo_kmean_pca,nombres
10,0.03031413769498955,-0.01465527922000296,-0.005061533359018229,-0.07647236797591996,-0.09268391804057506,-0.026626450221834956,0.08006949726055922,-0.13086496009809445,0.06572087182803471,-0.022037688237793444,0.06336267920102766,7.634195595577382e-05,-0.033058477608807285,-0.01462156544918293,0.01627741433006495,0.022671148747354496,0.02100164771121547,0.04425533417291008,4,4,Altaria
11,0.0327397202577723,0.05124840653473564,-0.005683432433254197,-0.11378195798696297,0.11431740920101348,-0.04469398492130006,-0.07308099459786485,-0.03130939873953696,0.030104085200833984,-0.026120588193978708,-0.013165581810246126,-0.056413238958114335,-0.0368075885403501,-0.058037526919343885,0.02960050071784416,0.05405220743575593,0.051998304177494126,0.05852524945143657,12,13,Amaura
12,0.04685551531047301,0.08558231204118312,0.052312336340093926,0.1134262853842178,-0.08421513888607339,0.07824461209868429,0.07524731797269207,0.05135975025342704,-0.021459570400454785,-0.0008658948374261719,-0.06300114223929863,-0.03376960118123025,0.022754471453956364,0.024365254206630223,-0.0028247407004611527,-0.03360308947464955,-0.011562351825222379,-0.03377778773066122,2,2,Ambipom
13,-0.0008886175397057641,-0.23541249592593644,-0.027285487171868725,0.12104215061709013,0.04151169598541176,-0.03499325194282326,-0.034197346255191975,-0.0005999145164608018,0.012313472380998754,0.08321519027830142,-0.020076412897816764,0.010215515102055034,0.061431922264768235,-0.011752704237127409,0.01461783425441108,0.011701403913718083,-0.03731639079176643,0.032594957723699594,5,7,Amoonguss
14,-0.0007388202411121033,0.05293851474239558,0.05826060736979263,0.035115496699167095,0.02317774861523584,0.03475797703947817,-0.019112144023875236,0.08538924783825204,0.14953001464585008,-0.1334535394449719,-0.03582481142628719,-0.06295466018573541,0.09506211249614406,-0.04559240937292224,0.005123964708413031,0.007298829979792552,0.040069574186342834,-0.043882384637806957,6,12,Ampharos
15,0.005662070213591203,0.019282819216641607,-0.1368608614014846,0.019410913711379724,0.002128615123574396,-0.0771685245281853,-0.054962054932924845,0.00019341934564875223,-0.10109657049507736,-0.055376503508827474,0.021618472341355936,-0.055463556382272336,-0.030334455402980447,0.04741321515748548,-0.06263212051539074,0.03364739067624093,-0.02075881045860277,-0.043262720242713,12,1,Anorith
16,-0.01332292631960391,0.10290525521016283,-0.014521947140175157,0.06839736768304085,-0.020754340142672474,-0.03777221130359741,-0.008599850313374232,0.08241928976433287,0.04596349628929049,0.2243743456236631,0.10121183576138687,-0.049546587984677565,0.054191590736146995,0.029945356438914838,0.04851733001643886,-0.06659188276249212,0.009271819976083402,0.10535716252445017,2,8,Arbok
17,0.029754342071571464,0.09384531564126397,-0.05168415296549527,0.030525169465406683,-0.0388330082373277,0.01915811217672062,-0.030298460287523053,-0.01810721886854654,0.19844958590299375,0.031663594208990904,0.07436458365872221,0.13630091406476136,-0.06118280515939115,0.01115193345908917,-0.05686680695335022,0.037896619936748456,-0.04788328727164256,-0.009389699868990284,10,5,Arcanine
18,0.02997680044068494,0.17460931915825056,0.11139715114424939,-0.08259841302966778,0.06580581890312524,-0.117896188015894,0.0032347101451245357,-0.2028244484866731,0.037695212213797326,0.03250587835180903,-0.06372859387507514,-0.020561203396358946,0.02626018899594976,0.04910120826033279,-0.07941918017704377,-0.04854815035786227,0.01071136307826636,-0.008792304341433133,11,15,Arceus
19,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.0493122890500517,-0.07975053823495386,-0.0487730959827357,0.010782511723007936,-0.008871754550621074,11,15,Arceus- Bug 
20,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.01078251172300795,-0.008871754550621079,11,15,Arceus- Dark 
21,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.02063082501046563,0.026417109163881316,0.0493122890500517,-0.07975053823495384,-0.04877309598273569,0.010782511723007936,-0.008871754550621051,11,15,Arceus- Dragon 
22,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007943,-0.008871754550621083,11,15,Arceus- electric   
23,0.030021438625879526,0.17464574872852864,0.11144441841451995,-0.08260714019384968,0.06582434883842803,-0.1179606972840473,0.0032976283120206115,-0.202895635550409,0.03768744889647394,0.03254158272505682,-0.06374710301379885,-0.020542698264246317,0.02631836272066484,0.04917633673659408,-0.07946375804099956,-0.04864969831266998,0.010684192664557689,-0.008848819206176034,11,15,Arceus- Fairy 
24,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007943,-0.008871754550621083,11,15,Arceus- Fighting 
25,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007945,-0.00887175455062109,11,15,Arceus- fire 
26,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007948,-0.008871754550621077,11,15,Arceus- Flying 
27,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273568,0.010782511723007945,-0.008871754550621091,11,15,Arceus- Ghost 
28,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007948,-0.008871754550621086,11,15,Arceus- Grass 
29,0.030021438625879526,0.17464574872852864,0.11144441841451995,-0.08260714019384968,0.06582434883842803,-0.1179606972840473,0.0032976283120206115,-0.202895635550409,0.03768744889647394,0.03254158272505682,-0.06374710301379885,-0.020542698264246314,0.02631836272066484,0.04917633673659408,-0.07946375804099957,-0.04864969831266998,0.010684192664557694,-0.00884881920617605,11,15,Arceus- Ground 
30,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007948,-0.008871754550621086,11,15,Arceus-  Ice  
31,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007948,-0.008871754550621086,11,15,Arceus- Poison 
32,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007948,-0.008871754550621086,11,15,Arceus- Psychic 
33,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007948,-0.008871754550621086,11,15,Arceus-  rock  
34,0.030247284246726916,0.17486841332395858,0.11158794965262273,-0.08274347974742456,0.0659110349748934,-0.11824405443516922,0.0033127290703754758,-0.2033290284292132,0.037771804503818486,0.03261064253712761,-0.06394826645342412,-0.020630825010465627,0.026417109163881316,0.04931228905005171,-0.07975053823495383,-0.04877309598273569,0.010782511723007948,-0.008871754550621086,11,15,Arceus-   Steel   
35,0.030021438625879526,0.17464574872852864,0.11144441841451995,-0.08260714019384968,0.06582434883842803,-0.1179606972840473,0.0032976283120206115,-0.202895635550409,0.03768744889647394,0.03254158272505682,-0.06374710301379885,-0.020542698264246314,0.02631836272066484,0.04917633673659408,-0.07946375804099957,-0.04864969831266998,0.010684192664557694,-0.00884881920617605,11,15,Arceus- water 
36,0.032801962424166026,0.035768208069957654,-0.10027720558236358,-0.0802740366312705,-0.10823074599469198,-0.015019410001317235,-0.06921105604835298,-0.10283123091252053,-0.04381534061211722,0.0038777928909914973,-0.02159085991355319,-0.024155920598965295,-0.042284409186498916,-0.04891238387243289,0.07906496483463235,-0.012654640623997244,0.023553467273438114,-0.009958283812506743,12,13,Archen
37,0.027836308616109022,0.065613504946073,-0.09715608969915625,-0.08795034824690094,-0.11212519702681024,-0.019728234534225158,-0.059331408043955196,-0.1437192674540019,-0.024506903749916795,0.016388635710619846,-0.03290898483348075,-0.024353611587989137,-0.03304506708936116,-0.05867720081949897,0.08465668973847675,-0.023079635300059655,0.036480818259674905,0.0013324725513607861,12,13,Archeops
38,-0.06233636585276002,-0.028456777573299962,-0.042338464717788765,0.05234055863907609,-0.08028203352425622,-0.11501867219274992,0.024699679246983287,0.10250738395672604,-0.029392547127631133,0.0785133484986875,-0.015493801727443591,-0.03972101848514102,0.07010500982361265,0.09043491728576672,-0.11126040077896467,0.039042503105245284,-0.025359650252368384,0.11657370691952659,1,2,Ariados
39,0.009941257190494065,0.07301942910019682,-0.12615335335910777,0.03955972282454146,0.019476619158597008,-0.07562451498171101,-0.06514046026868824,-0.03980440008103342,-0.10339640479855777,-0.05900918369809978,0.00443260857904141,-0.06549174308331092,-0.029307970184251648,0.0415508306855569,-0.05511768785872951,0.01840366554379227,-0.009370989232841385,-0.041320543535465375,12,1,Armaldo
40,0.008774281036263352,-0.13634871900114603,0.142301482282172,-0.023822606957980073,0.05080230314232989,-0.002513106335816152,0.00833547681464308,0.02771951973721734,0.04235898954641459,-0.06716903859655886,-0.011731710655488975,0.008536422310179068,-0.1023164650244815,0.027937867891482497,0.020472087941844744,-0.015175638980064342,0.06439589024725242,0.08528586084785653,7,16,Aromatisse
41,0.03211973156948509,0.040109633747538294,-0.08906693270795016,0.004379942443499062,0.011618406611929782,-0.012433820439587271,-0.12517666042228376,-0.01889917758461481,-0.015571090953507357,-0.07472221432064774,0.08809054965928967,-0.08367614171944844,-0.05019325696831835,-0.012260471899463908,-0.0021858622659354427,0.03740551210201798,-0.02898419046217065,-0.046827860243652604,12,13,Aron
42,0.018796504076964586,-0.06529327851088229,-0.08586835367455405,-0.1956624529119197,-0.07200254918137435,-0.019996914439898077,0.06761910543626011,-0.09151442152489121,-0.02254215145252696,-0.03224061578788669,0.02590996575099934,0.007885706120657985,0.06673036684309955,-0.05608013448783793,0.0722796917380787,0.02369766575843921,0.014009497194593117,0.05744348635591276,4,4,Articuno
43,0.02672201296584293,-0.0009131512442798081,0.20292860642453014,0.004121084531185674,0.05371138400648855,0.01796874979773528,0.05951927415890633,0.019628530714739814,0.060087968601028344,-0.0744411399720503,-0.025357966515117354,0.04558547188263564,-0.061206996224403704,0.031316758844618375,0.03320061614086525,-0.054781905737711196,0.05057639448541359,0.05240385839728118,0,16,Audino
44,0.026235657613702643,0.08052181609759367,0.0013404754443896555,-0.11652483955297165,0.12370015820148517,-0.050946099138011534,-0.07191290273075851,-0.038808760529552934,0.03914946287339655,-0.018464572220091093,-0.013794335489818087,-0.06130432088874319,-0.024442806985178152,-0.05687423172195415,0.03436186083949171,0.05199031079011145,0.05080084188293381,0.06888762316936504,12,13,Aurorus
45,0.029048119735354885,0.009707753031577825,-0.10354160131842387,-0.05792829010237964,0.08977462783662071,-0.021060026411568913,-0.09030686618011492,-0.018909223389266018,-0.04950919970389156,-0.048267477444375685,0.06535704349481503,-0.019835739396692177,-0.06268259158090479,-0.03629514840770136,0.04201774577474387,0.03748738791622116,0.005362310921094497,0.038589755396121944,12,13,Avalugg
46,0.04025750204958698,-0.02810158751951841,-0.12378462958925801,0.021273904947905518,-0.05896749251033463,0.05426521591088246,-0.04456482793346172,-0.03241369521156232,-0.042108792557337675,0.014738571340014436,-0.08922493241571963,-0.019738240433289582,-0.09784673064526905,-0.011197215875672371,-0.07889331327292907,0.031301855271066416,0.06360750695904276,0.03474201317157631,12,1,Axew
47,0.052247913623009797,0.016857778923066714,0.21223215879151938,-0.07583348292383772,0.008283953908900764,-0.019605282144106298,-0.03224117221433201,0.018898122581197836,-0.004240932967847217,-0.0070743068844256645,-0.05189239191968638,0.056356218975038966,0.010163864320214577,0.020364630806617122,0.025069465128135248,-0.014271574261778169,-0.021550542137714433,0.025216475950874288,7,9,Azelf
48,0.03537336689291866,0.09503066529591864,-0.03960175057733283,0.01750656570913392,0.13666771681812948,0.033965321546347266,0.17256375651865594,0.016722073147169083,-0.01654010629093376,-0.04136632472367759,-0.03347887882022195,0.014534318952980844,-0.008375327836241678,-0.007167908136875819,0.017005919833287544,-0.024513212849006732,0.03381106517574349,-0.024610889297476662,3,0,Azumarill
49,0.05028149868816477,0.0001956477085250684,-0.07556799758552199,-0.04336322866305193,0.11284792424969435,0.017356551262400176,0.14205838282383154,0.07308723599329488,0.013857149519726225,-0.013758593784362318,0.00810200352807131,-0.009802584916538537,-0.040437242999274196,-0.00029865041842682316,0.0026598156852971335,0.015096781966326233,0.01692847987262138,-0.009039101624459556,3,17,Azurill
50,0.043105732920419,0.06793412333308707,-0.09582015061262618,-0.006410171302158037,-0.02158955564812865,-0.0021767540121807876,-0.0400723565708096,-0.055005296049250044,0.10519273779916832,0.02742018099250399,0.02228220625554233,0.043166895552741974,-0.08938319804834592,-0.02487016050530141,-0.009523355995232605,0.08435658616415107,-0.007448640550691904,0.052151242155480323,10,13,Bagon
51,0.024518499207078697,-0.038730845206151616,0.1703818127677742,-0.10839753740189574,0.07615213837600518,-0.06792367541829859,-0.11822205815014036,-0.029198977617295556,-0.10514100326126392,-0.07420853662088488,0.039124168714456856,0.01796132186684968,-0.020350658236334612,0.02561210777216702,-0.004615030096588199,0.04024908679831578,-0.07091976945562924,0.02954771582458666,7,9,Baltoy
52,0.02443518892510941,-0.005717808669306278,0.20709910093475573,-0.0283621464058738,-0.07085413057592883,0.007170701432067071,0.00943226007100472,0.08164556753163245,-0.06794067035332886,0.11217590964539331,0.04912005753461877,-0.055266564678301745,-0.0024846963886089274,-0.018096309587441732,-0.020445193699987464,0.0270201545635208,-0.021255951102028013,-0.07711872482588218,14,9,Banette
53,0.029561275348331827,0.0823249532188877,-0.080574506486439,0.03595634255324151,0.045004090248336126,-0.01034228153456943,-0.0519646021992462,-0.056015991646050485,-0.12489548199633317,0.027108816272584914,-0.08089744017290755,-0.040443474052904875,-0.04463007676171766,0.021156406614733368,-0.036781826413234825,-0.03638676880200117,0.0626710834913815,-0.018641878377594234,12,0,Barbaracle
54,0.04835028580087372,0.01721876751506313,-0.15186646064959003,-0.11109260609310136,0.13707316435938713,-0.012830898835314098,0.0566783004902698,0.03787908956958736,-0.022754528893751468,0.0018183987959590853,-0.0003985552309279881,0.01984435953263035,-0.009675679650862778,-0.002648585173719018,0.010650516412610585,0.02016554401830131,-0.04126587747360189,-0.039121597470605056,3,17,Barboach
55,0.026410203510924518,0.0158571431443239,-0.1628019133329638,-0.08883095240240578,0.07292445985449175,0.019111075463218604,0.05834780192528668,0.05982800778639927,0.005734865424889659,0.04124560389494563,-0.033151258623908074,0.0348827731238043,-0.06125964216025114,-0.012639976975007265,0.029825618842879337,0.015711852760151804,-0.04121553455442261,-0.03066374644432534,3,17,Basculin
56,0.040358282947884336,0.08737344191112917,-0.043591597080469974,-0.01701284615693698,0.02437171821866659,-0.022826655715454367,-0.1360572305522429,-0.01685563090327816,-0.012008263223137878,-0.031702226066800634,0.07525354619369418,-0.04751648491393839,-0.017949295613270425,-0.03534581768344728,0.02129769969401561,0.042153859781530356,-0.02161561244953273,-0.008104020244214572,12,13,Bastiodon
57,0.006416476862172168,-0.23355285452113106,-0.0022280937714555175,0.16747713339709505,0.11196050862626349,-0.02731686417960919,0.015341886004679046,-0.1054954921492867,0.06646159467988592,0.008065040604230876,-0.03875016892744736,-0.020838732223212544,-0.008522244826503437,-0.03107963237351452,-3.1802878709466773e-05,0.03768495571053151,-0.023130606567240326,-0.049829350481916695,5,7,Bayleef
58,0.048803452794806,0.058141142444252406,-0.0901355354946968,0.02077690162531664,0.02830358927637223,0.05836406277770376,0.0413487082683059,-0.01086131266534371,-0.06677438018418935,0.0018477527975980948,-0.08162689334247528,-0.005558749849012703,-0.06266136149697243,-0.015902773842847807,0.001740081767685996,0.007706295799521019,0.06448952023019272,0.029968696436495922,3,0,Beartic
59,-0.026884219591420896,-0.10696460013926079,-0.05380501174789927,-0.02022348741157675,-0.11418196432546046,-0.16431063164613757,0.03783501998113999,-0.05742311614316804,0.011423864652678292,-0.025325977483123138,0.008037740931157196,0.012726144722056925,0.08353031742814135,0.013191913241626127,-0.005353535445207392,0.024115385963446395,0.03064139052762885,0.04161088880872544,1,4,Beautifly
60,-0.03815452889161827,-0.06969200408860153,-0.0904493268147791,0.02231087399799358,-0.1678364869538298,-0.11154453124461604,0.042855818556976316,-0.009304707389132175,-0.058509756486818554,0.005757397385764952,-0.004190994751035491,-0.049160055964966726,0.07478789071033294,0.06935975538486555,-0.0805954489306942,0.006371034658092874,0.016488144784807913,0.07839032704264033,1,4,Beedrill
61,0.010502425104161182,-0.044953375365958594,0.2679142548564686,-0.12324159183047995,0.021219038937883312,-0.04430714180798044,-0.04689027505960498,0.0022894067712295645,-0.05060937534814369,-0.0095759355542032,0.0065843036618346285,0.01987182024340455,-0.044250565357064946,0.015369296328550039,0.027049815153511878,0.010065131822068033,-0.049543690117374986,0.02966811224835531,7,9,Beheeyem
62,-0.6036771070344649,0.13335834893639525,0.019988900982463725,-0.06749624406435968,0.0820191219789136,0.18063423550945948,-0.07731864394720178,-0.12584462637253227,0.1344693944011888,0.02199798096540889,0.12466715391800752,-0.07437487491213893,-0.04745835392401844,-0.056091158558557716,0.07155495254658371,-0.010475488440358578,-0.3264159273732447,0.054669855165185834,13,6,Beldum
63,-0.013677144930432768,-0.2617803289645744,0.003319551229365565,0.21037824218283505,0.09376171838807179,-0.03852819107349057,0.02627273500587111,-0.07603604058389424,0.07825046738188123,0.07639185058933717,-0.03877025406865599,-0.005226225849150844,0.04724378472963788,-0.029197602742215376,0.03344398354370369,0.02162767665433338,-0.00017326987035666818,0.02146164523188989,5,7,Bellossom
64,-0.011109842907519377,-0.2108546711777058,-0.00865659634731379,0.1856362444787764,0.05328521075678763,-0.033863154221731896,0.016470497461658205,-0.009364854101278148,0.035037921244414426,0.1333148057250046,-0.00400332298687345,-0.006323951764466305,0.0811056265769531,-0.011362959426526596,0.0003205030137524495,0.007334979571165182,-0.005750407675727687,0.02378890167772018,5,7,Bellsprout
65,0.030196914461647538,-0.04735394900396827,-0.10779634381917977,-0.07912845389995675,0.08653845867590353,-0.007840056546301011,-0.08366574953999208,0.021879588374313714,-0.0584960415044062,-0.053860904799736355,0.06437360673885735,0.0071444380516882695,-0.0548306063229915,-0.038817221997586075,0.03424555969602891,0.048539615880534445,0.011888416246517318,0.04635244173664737,12,1,Bergmite
66,0.054977432026486174,0.07240908958640814,-0.07574463326770903,-0.0009407919540538138,0.05193612270107905,0.016922926099430503,0.057336440730996426,0.007058783485333447,0.027967964427285514,-0.03748690752567211,0.01215385109423602,-0.047013807372751897,-0.03531810696726087,0.05135137452124841,0.0016796853599286526,-0.06814434832845395,-0.018741363985416575,-0.05419228755341558,17,0,Bibarel
67,0.055887300581721984,0.00973109019632718,-0.06831430450200886,-0.0025640592172948805,0.013858464333255688,0.02370036582124685,0.008020011246400121,0.026905928437599872,0.04955170621886563,-0.06060008247922396,0.04106199113735594,-0.05856105791037391,-0.05500386700793202,0.05844385544915799,-0.00019203098359496664,-0.05802223460257576,-0.015860315208821286,-0.02876031470126672,17,16,Bidoof
68,0.03283929359382009,0.04587403113211104,-0.08984676766267936,0.016308834522800842,0.03865607361973045,-0.0056462580659645744,-0.04360922834627834,-0.017610597309920876,-0.12519771477495592,0.04007830700472951,-0.07009164971698803,-0.0401908505245361,-0.050221998695603544,0.01907152755189277,-0.03476979294013533,-0.018891575119217227,0.053048069562808775,-0.015955757961052214,12,1,Binacle
69,0.022665029604171372,0.045061402522237524,-0.0027935777613752482,0.04917420458902887,-0.1215082013398815,0.059041046047603955,-0.07959431598075346,0.030320006926277846,-0.12493187833518443,0.07107291509901766,-0.12016339626432249,-0.10403703683193909,-0.05208061242122899,0.0016776676655914486,-0.03116142880916323,-0.00890107961569744,-0.022900158992231398,-0.060280372474036614,2,2,Bisharp
70,0.01997698594709416,0.15776277429832952,-0.0849687841729242,-0.006077486362117682,0.1504919688038896,0.023716128429455134,0.09524662469565649,-0.01867957302004926,-0.048817251676424304,-0.037214907185441785,-0.008679531931777628,0.014806592511442146,0.015770127584423362,-0.043146900573697584,0.01982336865125601,0.03258644926509407,-0.04405037207728803,-0.024511983408321166,3,0,Blastoise
71,0.01982521723357945,0.13893392861290269,-0.02619947088128661,0.13147661175573433,-0.09791874216660978,0.08414298546629347,0.02229398554529851,-0.06646059491937832,-0.002216999199762858,-0.0666678797772672,0.011863454886087735,0.12073547793337341,0.024016954776983044,0.02832879246727462,-0.11101369714957751,-0.023578852438855148,-0.0065622212318018685,-0.046317959177354026,10,10,Blaziken
72,0.03723905599978767,0.08918441536711086,0.12264976804998486,0.06662035004346478,0.0673088518321377,0.004314819178882672,0.06390742621576669,-0.010521757088175742,0.06181634971592984,-0.10775995065306378,0.025539251023460722,0.00531052814072882,-0.0163299255430582,0.02103974876538851,0.03940245727947028,-0.01836191804340566,0.03456487289857903,0.04702170375958355,17,16,Blissey
73,0.033686658098025624,-0.06609978680181496,-0.03869260469120397,-0.07443554803868553,-0.05052873992505515,0.048333961958570426,-0.06615053581959583,0.13693399704558545,0.1319661783982335,-0.062138756819128824,-0.040576152625703674,-0.046839275121501496,0.049620207979152876,-0.0027682694762239295,-0.02029906031127947,-0.006370832162904481,-0.029813176862080376,-0.04689286488764811,6,12,Blitzle
